"ProbeID" "X" "Y" "Z" "hemi" "rgbx" "rgby" "rgbz" "moda" "ROINb" "ROIlabel" "SumR2_ADNI1" "SumR2_ADNI2GO3" "SumR2_AIBL" "SumR2_UKB" "SumR2_AVERAGE"
"LogJacs_49_1917" 112.983414 112.709671 118.28347 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 651.053514415632 595.723866045309 755.018447930828 535.660973186537 634.364200394577
"LogJacs_49_1918" 113.245415 112.62767 118.709473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 658.364470888681 584.576016069291 772.723269232497 536.913312635932 638.1442672066
"LogJacs_49_1919" 126.757408 113.042656 118.064461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 494.219292394593 411.718094194802 523.756938950196 326.041561474406 438.933971753499
"LogJacs_49_192" 121.246399 113.540657 98.509163 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 452.099713037033 426.938209120606 515.624061410438 358.533291701442 438.29881881738
"LogJacs_49_1920" 127.029411 112.391655 117.825455 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 424.210208719779 363.291247322417 486.192817944794 294.717729335125 392.103000830529
"LogJacs_49_1921" 113.549408 113.293671 118.399467 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 661.962818986583 619.38156968127 799.355946139374 554.34675584151 658.761772662184
"LogJacs_49_1922" 126.405411 113.739655 117.493462 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 582.576667109376 480.20410828608 567.954197675415 361.734545420733 498.117379622901
"LogJacs_49_1923" 114.484413 113.977669 118.500473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 622.812843360663 594.173908945483 784.250759112448 511.052926428804 628.07260946185
"LogJacs_49_1924" 115.314415 114.38266 118.50647 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 577.86906323686 537.91957542626 733.743857356129 463.088288224458 578.155196060927
"LogJacs_49_1925" 116.108421 114.629662 118.551468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 548.827435120179 495.796374036986 714.398824548791 427.621618050584 546.661062939135
"LogJacs_49_1926" 116.733421 114.797661 118.476471 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 520.476049539247 458.02026814523 665.866040472061 382.836293258309 506.799662853712
"LogJacs_49_1927" 125.912422 114.70565 117.878464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 631.645086335884 517.317857311331 592.822854655225 377.699072021825 529.871217581066
"LogJacs_49_1928" 117.227417 114.866661 118.577469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 520.682156393987 457.496518347101 652.066781417123 377.331484185078 501.894235085822
"LogJacs_49_1929" 117.74942 115.070663 118.15947 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 516.470148211597 456.501201864265 637.799681958215 383.192368485345 498.490850129856
"LogJacs_49_193" 105.566399 114.081673 98.487778 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 387.889165292918 298.538559106053 361.105807613925 341.915585568439 347.362279395334
"LogJacs_49_1930" 118.80542 115.35466 118.026466 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 519.498771667534 462.957957572279 640.402234477086 379.263555891354 500.530629902063
"LogJacs_49_1931" 119.864418 115.644661 118.036461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 541.906410764812 469.713216137002 632.988016939558 363.449921943341 502.014391446178
"LogJacs_49_1932" 120.938416 115.876663 118.103462 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 586.801037627815 478.169527450237 629.077683591638 358.708224630067 513.189118324939
"LogJacs_49_1933" 122.024422 116.019661 118.045464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 630.072500478798 495.502102021874 621.658370435767 361.82394429196 527.2642293071
"LogJacs_49_1934" 123.192421 116.057655 118.090462 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 650.917121616755 523.666382331363 610.467985726606 371.856376200464 539.226966468797
"LogJacs_49_1935" 123.979416 116.02565 117.848465 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 650.408727661436 532.943948574237 585.887358083782 374.66482649454 535.976215203499
"LogJacs_49_1936" 125.038422 115.805656 117.669464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 655.672599500902 543.365276246686 585.413010507031 383.74197343665 542.048214922817
"LogJacs_49_1937" 117.907394 96.751465 120.344475 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 521.609173898797 391.676574281852 418.533932581121 418.180930038095 437.500152699966
"LogJacs_49_1938" 118.892395 96.473564 120.01947 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 558.976516425516 396.617918881952 443.815360784783 436.949840015237 459.089909026872
"LogJacs_49_1939" 115.606407 97.686058 120.680473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 466.437753676105 405.005314898506 413.037500204745 403.579646255711 422.015053758767
"LogJacs_49_194" 105.359398 113.454666 98.934578 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 350.870927655153 272.222827067807 344.34129241732 324.773159638324 323.052051694651
"LogJacs_49_1940" 117.041397 96.812561 119.813469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 497.698920956049 405.295260797784 400.999451401031 428.498288761822 433.122980479171
"LogJacs_49_1941" 116.278397 97.243759 120.308472 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 473.05268762036 399.537872519256 399.195128761683 415.326573793625 421.778065673731
"LogJacs_49_1942" 119.614395 96.697861 120.745468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 616.339217988319 402.349355735402 491.130051832325 411.217847707034 480.25911831577
"LogJacs_49_1943" 120.694397 96.758858 120.77446 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 647.187344436288 398.257807831413 497.770880808774 373.329514877635 479.136386988527
"LogJacs_49_1944" 121.713394 96.930862 121.004463 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 639.678404233135 386.217917413464 474.242368090464 325.652972858615 456.447915648919
"LogJacs_49_1945" 122.609398 97.003159 120.748466 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 616.906161284 377.840229155723 460.634957270579 306.000473728553 440.345455359714
"LogJacs_49_1946" 123.630394 97.230453 120.402466 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 610.392882165443 380.07239044882 453.437098763729 302.00632372331 436.477173775325
"LogJacs_49_1947" 124.584404 97.651352 120.032463 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 659.89753518808 410.020111930659 463.878682004201 326.923748954333 465.180019519318
"LogJacs_49_1948" 125.3964 98.302956 119.522461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 736.600121704822 439.840860123936 488.881837116882 352.220951461339 504.385942601745
"LogJacs_49_1949" 113.980408 99.116768 120.416473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 508.173830091785 464.147912707658 499.653879203633 436.901945499796 477.219391875718
"LogJacs_49_195" 120.877396 114.149651 98.061363 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 470.869905265244 430.392355335274 533.153816029071 356.562747693349 447.744706080734
"LogJacs_49_1950" 113.554405 99.389267 119.809471 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 479.277640140783 445.494018767753 469.662579459024 421.753551717491 454.046947521263
"LogJacs_49_1951" 125.993401 99.141655 119.993462 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 749.971895955104 430.378457760235 509.006642126363 355.624015223541 511.245252766311
"LogJacs_49_1952" 113.059402 99.962669 119.590469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 485.873195111729 449.433334628682 468.584781587618 425.512313348412 457.35090616911
"LogJacs_49_1953" 112.698402 100.607666 119.732468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 520.536015376501 470.844637661615 492.39132059071 442.977563127872 481.687384189175
"LogJacs_49_1954" 126.276405 99.891655 120.299461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 703.964669350362 408.058122581797 484.790583886942 350.299772541809 486.778287090227
"LogJacs_49_1955" 112.050407 101.263672 119.310471 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 536.451153226206 477.441303513999 479.314385016452 442.26397412391 483.867703970142
"LogJacs_49_1956" 112.639404 101.296669 120.28447 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 597.716349550436 520.37702216236 555.380004486679 486.413727087833 539.971775821827
"LogJacs_49_1957" 126.456406 100.879654 120.123466 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 635.698552024436 380.302953592412 451.745764861294 341.651627057245 452.349724383847
"LogJacs_49_1958" 111.868401 102.445671 119.792473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 608.464852439609 519.969703851785 528.257800324771 477.281867623803 533.493556059992
"LogJacs_49_1959" 112.687401 102.259666 120.946472 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 695.650392586939 575.77108297201 622.983955971239 536.295586893439 607.675254605907
"LogJacs_49_196" 121.232399 114.211655 98.720963 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 474.778625384714 433.306682897659 554.143209815531 352.652676389833 453.720298621934
"LogJacs_49_1960" 126.687401 101.906654 119.59346 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 553.442963167861 356.951179976404 434.753061441421 325.770746599147 417.729487796208
"LogJacs_49_1961" 112.272408 103.370667 120.722473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 669.2369278133 540.182611575568 580.498735698364 504.555992418787 573.618566876505
"LogJacs_49_1962" 127.058403 102.92765 120.091461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 478.47965783392 338.906705717593 431.479723928936 284.053058816596 383.229786574261
"LogJacs_49_1963" 127.391403 103.663651 119.20446 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 418.763022291139 303.760590920339 422.877446309285 224.042935866488 342.360998846813
"LogJacs_49_1964" 112.135406 104.430672 120.687469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 572.082650538942 450.358428214972 498.408220047877 421.473019306079 485.580579526967
"LogJacs_49_1965" 127.401405 103.897652 119.993462 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 416.814701053324 303.880289179756 410.743317913961 218.588365851672 337.506668499678
"LogJacs_49_1966" 111.786407 104.928665 120.148468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 538.84970811622 436.237402043331 474.042697625637 396.524098498183 461.413476570843
"LogJacs_49_1967" 127.568405 104.744652 119.145462 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 355.151434099498 225.332273278331 311.767965297872 150.104596046702 260.589067180601
"LogJacs_49_1968" 111.512405 106.073669 119.594475 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 601.678575581237 530.449241229219 599.979108396871 484.148864159372 554.063947341675
"LogJacs_49_1969" 112.217415 106.459671 120.766472 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 601.404788480042 527.780498247186 637.868404454975 498.678066334268 566.432939379118
"LogJacs_49_197" 105.308403 114.921669 98.685577 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 408.496065360045 292.371837409993 331.176842643079 336.595090578225 342.159958997835
"LogJacs_49_1970" 127.591408 105.853653 119.299461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 247.553582817414 155.567401759648 207.23682919773 129.197306395188 184.888780042495
"LogJacs_49_1971" 112.123413 107.428665 120.424469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 660.284106997994 592.56455395651 716.969268197736 566.048206750952 633.966533975798
"LogJacs_49_1972" 127.561409 106.985657 119.17646 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 191.946364713722 133.484244233474 182.990091538586 120.621965140514 157.260666406574
"LogJacs_49_1973" 112.025414 108.380669 119.938469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 656.492242546896 584.024116541216 715.465763094957 549.111370237691 626.27337310519
"LogJacs_49_1974" 112.412415 108.446671 120.540474 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 676.316333441656 604.41666851295 733.882559160129 578.202366929603 648.204482011084
"LogJacs_49_1975" 127.506409 108.096657 119.026459 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 187.187235888613 141.007421945775 194.668442418817 117.816168370436 160.16981715591
"LogJacs_49_1976" 112.39341 109.462669 120.009468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 683.442615788589 597.760089443587 734.907935979006 549.294411455663 641.351263166711
"LogJacs_49_1977" 127.451408 109.190651 118.934456 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 203.025639266822 159.320151123118 219.104773289909 126.505152641098 176.988929080237
"LogJacs_49_1978" 112.424408 110.666672 119.251472 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 684.354725747049 594.52406863156 747.349523568068 533.635429341664 639.965936822085
"LogJacs_49_1979" 113.132408 110.996666 119.939468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 724.641503163172 615.104679327607 804.450621273055 560.044310169851 676.060278483421
"LogJacs_49_198" 105.205399 114.067665 99.029282 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 356.597538387689 257.915641787464 309.056652911129 314.112116617652 309.420487425983
"LogJacs_49_1980" 112.798409 110.37767 119.980469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 694.67671240543 592.516059675298 747.844629660663 540.776995802375 643.953599385942
"LogJacs_49_1981" 127.375412 110.279655 118.946457 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 230.085329653401 193.638801309869 275.871270354915 156.017380913494 213.90319555792
"LogJacs_49_1982" 113.763412 111.83667 119.99247 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 747.593534369755 645.361195837718 886.223546314792 584.162029269863 715.835076448032
"LogJacs_49_1983" 127.237411 111.231651 119.194458 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 276.963477565123 251.584174782743 370.285181831622 211.631512761808 277.616086735324
"LogJacs_49_1984" 113.616409 112.597672 119.174469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 692.157677053693 616.875602694331 838.27320754616 564.284943689746 677.897857745982
"LogJacs_49_1985" 114.249413 112.693672 119.793472 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 712.366775055491 648.278735862117 908.332373065755 574.927334662937 710.976304661575
"LogJacs_49_1986" 126.707413 113.097656 118.850464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 487.855852910139 408.498456052789 522.815973679933 324.544945952742 435.928807148901
"LogJacs_49_1987" 127.03241 112.278656 118.745453 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 392.627444028156 344.48861796407 472.258198870178 286.682655015014 374.014228969354
"LogJacs_49_1988" 114.177414 113.277672 119.129471 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 671.723746056988 625.46339427489 857.41615159235 549.041285871322 675.911144448888
"LogJacs_49_1989" 114.645409 113.272659 119.64447 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 665.616843416466 621.828882362301 873.604240791589 533.963560435658 673.753381751504
"LogJacs_49_199" 120.496407 115.405655 98.00956 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 496.373391708417 405.583574910852 546.551900200469 324.993978288781 443.37571127713
"LogJacs_49_1990" 126.371414 113.777657 118.410461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 558.707557399929 458.74528899137 560.84452071175 351.95208954975 482.5623641632
"LogJacs_49_1991" 114.721413 113.664658 119.236473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 636.124578901049 595.780707726855 821.857143056522 502.207043690691 638.992368343779
"LogJacs_49_1992" 115.097412 114.00766 119.084473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 617.975826919423 574.547807174064 792.498070041926 480.645219549716 616.416730921282
"LogJacs_49_1993" 125.97541 114.536652 118.949463 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 590.06354869151 482.698577582602 588.141345120664 367.982491279265 507.22149066851
"LogJacs_49_1994" 116.870415 114.61866 119.219475 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 572.483755168607 510.90363006765 747.867783549288 435.110561943418 566.591432682241
"LogJacs_49_1995" 117.661423 114.860664 118.975471 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 543.086937201761 483.479139258901 684.460381794295 405.338418732617 529.091219246894
"LogJacs_49_1996" 118.55542 115.082664 119.022461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 555.58577610718 493.844306754004 704.888589603098 423.059640739956 544.34457830106
"LogJacs_49_1997" 118.683418 114.925659 119.800461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 547.290988186864 478.956734538303 716.876717803067 417.720354441309 540.211198742386
"LogJacs_49_1998" 119.667419 115.475662 118.851463 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 570.362333587628 490.14213593122 680.95113002327 399.223272917637 535.169718114939
"LogJacs_49_1999" 120.769417 115.780663 118.849464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 594.736692320036 486.959105000688 661.306233698773 378.002027580255 530.251014649938
"LogJacs_49_2" 116.079391 110.085655 96.646172 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 500.044510154833 473.678731737591 371.621839314 378.377857769161 430.930734743896
"LogJacs_49_20" 116.438385 112.829651 96.028473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 501.150630540723 428.54869870618 353.361221908037 379.533191281095 415.648435609009
"LogJacs_49_200" 120.955406 114.911652 98.55056 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 496.222655674046 426.352824105622 568.562381533029 341.655185517835 458.198261707633
"LogJacs_49_2000" 121.921417 115.96666 118.886467 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 621.865517646736 491.234460047108 656.157275815687 371.745646822437 535.250725082992
"LogJacs_49_2001" 123.076416 116.041664 118.831467 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 642.663862720325 513.78962034088 651.762100232896 380.299782616426 547.128841477632
"LogJacs_49_2002" 124.114418 115.998657 118.52446 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 650.299210599522 532.685733101674 628.785696905012 388.30757819068 550.019554699222
"LogJacs_49_2003" 125.567421 115.315651 118.62146 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 620.421889459368 506.99773386891 603.810730660293 379.487462338936 527.679454081877
"LogJacs_49_2004" 124.994423 115.772652 118.958466 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 619.981735718614 506.259871771405 618.617718999785 382.733155479523 531.898120492332
"LogJacs_49_2005" 117.9254 97.091064 121.219475 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 518.574674375193 381.101665178509 438.321268870746 392.375311572945 432.593229999348
"LogJacs_49_2006" 118.637398 96.84716 120.954468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 559.259779343714 394.850393255293 458.271188289555 413.069400969904 456.362690464616
"LogJacs_49_2007" 115.509407 98.045662 121.374474 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 490.795511042146 414.279857908171 450.394186218723 397.090193434008 438.139937150762
"LogJacs_49_2008" 117.141396 97.233459 121.043472 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 505.15085877805 390.279602491211 431.159479291673 401.810808818868 432.10018734495
"LogJacs_49_2009" 116.226402 97.672165 121.331474 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 488.987105575022 400.977656428938 439.327097943404 396.343687552201 431.408886874891
"LogJacs_49_201" 120.074402 116.003654 97.802063 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 487.389380924514 396.777827045834 547.697829593983 323.78830304068 438.913335151253
"LogJacs_49_2010" 120.180397 96.971062 121.392471 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 656.989501270687 413.655931592734 517.430369951885 380.599421833569 492.168806162219
"LogJacs_49_2011" 121.211395 97.184059 121.739464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 676.83194834819 418.62957627932 507.606886924991 342.482119383726 486.387632734057
"LogJacs_49_2012" 122.469398 97.32106 121.752464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 663.497574660049 404.244543583058 484.058405444823 314.45410137367 466.5636562654
"LogJacs_49_2013" 123.597397 97.506256 121.557465 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 663.454073516687 402.76688191284 488.464418039528 312.453928662833 466.784825532972
"LogJacs_49_2014" 124.527405 97.798157 121.181465 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 678.882490561926 406.761579615836 493.953593868706 320.712663582731 475.0775819073
"LogJacs_49_2015" 114.748405 98.328964 120.748474 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 499.382288770196 446.793190101953 469.532290452546 429.414849724465 461.28065476229
"LogJacs_49_2016" 115.945404 98.14846 122.039474 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 531.132675570745 424.750660108155 496.063871490544 405.193336876631 464.285136011519
"LogJacs_49_2017" 121.033394 97.547264 122.479462 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 690.213696798871 451.325112234253 523.797103944317 340.942632173136 501.569636287644
"LogJacs_49_2018" 121.955406 97.65316 122.545464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 704.043427815945 450.560602526469 522.393692663285 335.698045238692 503.173942061098
"LogJacs_49_2019" 125.386406 98.390656 120.85746 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 739.229184195374 437.23116983684 518.707925123179 349.164606286044 511.083221360359
"LogJacs_49_202" 119.625404 116.508652 97.640465 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 458.232666731492 383.221572643083 537.073701863131 314.307839201686 423.208945109848
"LogJacs_49_2020" 114.236404 99.359268 121.382469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 583.976798647045 507.176003214037 564.650160850781 471.371547441528 531.793627538348
"LogJacs_49_2021" 115.111404 98.730461 122.059471 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 576.303092204873 474.973012924465 544.759322314928 443.801420710544 509.959212038703
"LogJacs_49_2022" 126.006401 99.327255 121.114464 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 741.222553962883 439.731834634368 518.955195609496 366.016089078913 516.481418321415
"LogJacs_49_2023" 113.427406 100.163666 120.562469 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 558.621474962818 497.554713304867 544.201505690227 467.183965006374 516.890414741071
"LogJacs_49_2024" 126.327408 100.228653 121.083466 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 664.163322478123 396.049256306891 461.670434992249 344.518405292163 466.600354767356
"LogJacs_49_2025" 113.324402 101.291672 121.378471 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 692.897986245301 582.200039466927 645.209686245963 542.868851341743 615.794140824984
"LogJacs_49_2026" 126.471405 100.993652 121.105461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 597.372910755787 360.9850681572 429.07783997839 322.128304043764 427.391030733785
"LogJacs_49_2027" 126.632401 101.890656 120.776466 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 548.650850502389 355.543025260407 427.92125775843 316.977457368229 412.273147722364
"LogJacs_49_2028" 112.884407 103.03067 121.513474 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 733.451110626362 587.484110679247 645.709950514644 550.315493791034 629.240166402822
"LogJacs_49_2029" 126.852402 102.718651 121.118462 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 492.294137154178 341.287819318914 409.415207771736 291.572431683166 383.642398981998
"LogJacs_49_203" 120.452408 115.884651 98.348564 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 493.014532127866 394.444060440684 549.990903562342 312.74249336366 437.547997373638
"LogJacs_49_2030" 112.791405 104.01767 121.608475 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 701.711817603215 547.82539659981 621.086888897055 526.509630983328 599.283433520852
"LogJacs_49_2031" 112.500404 104.838669 121.27047 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 578.964182345451 454.16642049996 534.635481018264 440.495027767823 502.065277907875
"LogJacs_49_2032" 127.1884 103.597656 120.995461 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 453.169749321409 333.40014922365 418.32407779052 263.328598434422 367.0556436925
"LogJacs_49_2033" 112.100403 105.231667 120.675468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 534.333338269396 430.343329663674 498.755728340549 403.582052300982 466.75361214365
"LogJacs_49_2034" 112.199402 105.841667 120.806473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 553.13752130756 466.902055073714 564.13088205269 439.506816722112 505.919318789019
"LogJacs_49_2035" 112.488403 105.409668 121.260468 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 558.497162220913 454.87523315605 552.051084245314 438.797958316554 501.055359484708
"LogJacs_49_2036" 127.497406 104.753654 120.320465 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 357.787841143877 262.776654493613 350.297852125982 176.300317123329 286.7906662217
"LogJacs_49_2037" 112.618401 106.008667 121.42347 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 609.804829293499 522.681539087226 638.27187631438 503.457514439944 568.553939783762
"LogJacs_49_2038" 127.522408 105.981651 120.152466 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 229.016146210537 172.345192620252 236.692855045546 127.055351795298 191.277386417908
"LogJacs_49_2039" 112.680412 106.913666 121.389473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 669.823371062521 602.073765279812 729.804788764687 583.360722236232 646.265661835813
"LogJacs_49_204" 106.086403 117.097672 98.33918 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 539.544605666343 387.662875903061 355.680344341054 284.633843043942 391.8804172386
"LogJacs_49_2040" 127.487411 107.05365 119.98246 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 185.576621116767 148.908149026528 207.783160144538 114.120951537668 164.097220456375
"LogJacs_49_2041" 112.772415 107.966667 121.236473 "rh" 0 118 14 "LogJacs" 49 "Right-Thalamus-Proper" 699.337411384245 633.429558471178 765.680988442031 614.042671539742 678.122657459299
